Date,DayOfWeek,Interval,Queue,Team,Forecast_Calls,Actual_Calls,Scheduled_Agents,Available_Agents,AHT,ACW,Occupancy,Adherence,SLA,ASA,Abandon_Rate,CSAT
2026-02-09,Monday,20:45,Complaints,Delta,18,17,6,4,328,48,99,95.2,57,55,15.0,3.68
2026-02-09,Monday,21:00,General Support,Bravo,4,5,3,2,309,34,71.4,93.7,84,17,2.3,4.52
2026-02-09,Monday,21:00,Technical Support,Bravo,13,10,4,2,370,41,99,97.0,52,62,17.3,3.52
2026-02-09,Monday,21:00,Billing,Delta,10,11,5,3,309,53,99,92.6,55,58,16.0,3.61
2026-02-09,Monday,21:00,Sales,Delta,12,11,5,3,357,63,99,95.7,54,60,16.7,3.57
2026-02-09,Monday,21:00,VIP,Alpha,2,2,3,3,354,44,19.0,91.5,94,2,0,4.86
2026-02-09,Monday,21:00,Complaints,Delta,13,14,6,6,381,53,66.7,96.2,90,8,0,4.72
2026-02-09,Monday,21:15,General Support,Alpha,13,10,4,3,358,30,95.2,90.9,58,53,14.3,3.72
2026-02-09,Monday,21:15,Technical Support,Charlie,13,12,5,3,387,52,99,97.7,56,57,15.7,3.63
2026-02-09,Monday,21:15,Billing,Alpha,8,6,3,2,356,55,85.7,93.5,70,37,9.0,4.08
2026-02-09,Monday,21:15,Sales,Delta,7,7,4,2,354,45,99,91.0,57,55,15.0,3.68
2026-02-09,Monday,21:15,VIP,Alpha,10,8,4,3,303,38,76.2,93.6,79,23,4.3,4.39
2026-02-09,Monday,21:15,Complaints,Charlie,11,10,4,4,278,44,71.4,91.0,82,20,3.3,4.46
2026-02-09,Monday,21:30,General Support,Charlie,16,18,7,7,334,33,73.5,93.1,86,14,1.3,4.59
2026-02-09,Monday,21:30,Technical Support,Bravo,16,13,5,3,323,49,99,91.8,58,54,14.7,3.7
2026-02-09,Monday,21:30,Billing,Delta,7,7,4,4,350,44,50.0,96.5,94,2,0,4.86
2026-02-09,Monday,21:30,Sales,Charlie,17,13,5,4,341,49,92.9,98.5,61,49,13.0,3.81
2026-02-09,Monday,21:30,VIP,Charlie,13,13,5,3,356,43,99,97.1,50,65,18.3,3.46
2026-02-09,Monday,21:30,Complaints,Alpha,11,11,5,4,326,51,78.6,92.4,77,27,5.7,4.3
2026-02-09,Monday,21:45,General Support,Alpha,8,8,4,4,326,49,57.1,95.5,94,2,0,4.86
2026-02-09,Monday,21:45,Technical Support,Charlie,13,11,5,4,346,52,78.6,90.2,77,27,5.7,4.3
2026-02-09,Monday,21:45,Billing,Charlie,9,9,4,3,295,41,85.7,96.4,72,33,7.7,4.17
2026-02-09,Monday,21:45,Sales,Bravo,12,14,6,4,310,33,99,91.5,58,53,14.3,3.72
2026-02-09,Monday,21:45,VIP,Charlie,9,7,4,4,300,37,50.0,93.3,94,2,0,4.86
2026-02-09,Monday,21:45,Complaints,Charlie,4,7,4,2,405,38,99,91.7,55,58,16.0,3.61
2026-02-09,Monday,22:00,General Support,Bravo,15,12,5,4,395,42,85.7,89.7,66,42,10.7,3.97
2026-02-09,Monday,22:00,Technical Support,Alpha,8,6,3,2,395,40,85.7,89.8,68,40,10.0,4.01
2026-02-09,Monday,22:00,Billing,Bravo,8,11,5,4,380,49,78.6,90.5,75,30,6.7,4.23
2026-02-09,Monday,22:00,Sales,Charlie,9,6,3,2,307,53,85.7,95.4,68,40,10.0,4.01
2026-02-09,Monday,22:00,VIP,Bravo,9,8,4,3,346,41,76.2,92.5,80,22,4.0,4.41
2026-02-09,Monday,22:00,Complaints,Alpha,3,5,3,2,313,33,71.4,93.6,84,17,2.3,4.52
2026-02-09,Monday,22:15,General Support,Alpha,12,10,4,2,331,46,99,95.6,55,58,16.0,3.61
2026-02-09,Monday,22:15,Technical Support,Charlie,0,1,3,2,349,37,14.3,92.2,94,2,0,4.86
2026-02-09,Monday,22:15,Billing,Charlie,6,8,4,2,377,37,99,92.0,55,58,16.0,3.61
2026-02-09,Monday,22:15,Sales,Bravo,6,9,4,2,329,50,99,86.6,60,51,13.7,3.77
2026-02-09,Monday,22:15,VIP,Bravo,10,9,4,3,349,44,85.7,92.3,69,38,9.3,4.06
2026-02-09,Monday,22:15,Complaints,Charlie,5,10,4,3,338,41,95.2,94.5,61,50,13.3,3.79
2026-02-09,Monday,22:30,General Support,Alpha,15,14,6,4,339,41,99,94.2,52,62,17.3,3.52
2026-02-09,Monday,22:30,Technical Support,Alpha,14,13,5,5,308,54,74.3,93.6,85,15,1.7,4.57
2026-02-09,Monday,22:30,Billing,Delta,10,8,4,3,294,58,76.2,91.9,79,23,4.3,4.39
2026-02-09,Monday,22:30,Sales,Charlie,1,4,3,3,310,40,38.1,90.9,94,2,0,4.86
2026-02-09,Monday,22:30,VIP,Delta,11,13,5,5,342,55,74.3,94.5,79,23,4.3,4.39
2026-02-09,Monday,22:30,Complaints,Alpha,2,3,3,3,394,39,28.6,93.1,94,2,0,4.86
2026-02-09,Monday,22:45,General Support,Delta,4,6,3,2,377,41,85.7,87.6,70,36,8.7,4.1
2026-02-09,Monday,22:45,Technical Support,Charlie,11,10,4,4,315,46,71.4,91.7,86,14,1.3,4.59
2026-02-09,Monday,22:45,Billing,Alpha,8,10,4,4,354,56,71.4,93.2,80,22,4.0,4.41
2026-02-09,Monday,22:45,Sales,Alpha,9,10,4,3,324,52,95.2,93.4,55,58,16.0,3.61
2026-02-09,Monday,22:45,VIP,Delta,4,5,3,3,362,38,47.6,94.1,94,2,0,4.86
2026-02-09,Monday,22:45,Complaints,Charlie,14,10,4,2,328,36,99,92.9,51,63,17.7,3.5
2026-02-09,Monday,23:00,General Support,Delta,5,7,4,3,290,38,66.7,92.7,89,9,0,4.7
2026-02-09,Monday,23:00,Technical Support,Charlie,8,8,4,4,383,37,57.1,91.4,94,2,0,4.86
2026-02-09,Monday,23:00,Billing,Alpha,9,11,5,5,289,49,62.9,94.8,93,4,0,4.81
2026-02-09,Monday,23:00,Sales,Bravo,13,9,4,2,343,42,99,91.1,58,53,14.3,3.72
2026-02-09,Monday,23:00,VIP,Delta,9,9,4,3,333,38,85.7,98.3,74,31,7.0,4.21
2026-02-09,Monday,23:00,Complaints,Bravo,9,10,4,4,351,47,71.4,92.6,86,14,1.3,4.59
2026-02-09,Monday,23:15,General Support,Alpha,4,5,3,2,395,63,71.4,92.4,79,23,4.3,4.39
2026-02-09,Monday,23:15,Technical Support,Charlie,3,6,3,3,343,54,57.1,96.3,94,2,0,4.86
2026-02-09,Monday,23:15,Billing,Charlie,11,10,4,3,362,34,95.2,94.7,58,54,14.7,3.7
2026-02-09,Monday,23:15,Sales,Delta,4,3,3,2,345,35,42.9,95.5,94,2,0,4.86
2026-02-09,Monday,23:15,VIP,Delta,5,7,4,3,356,32,66.7,90.4,85,15,1.7,4.57
2026-02-09,Monday,23:15,Complaints,Delta,7,7,4,2,360,44,99,97.6,61,50,13.3,3.79
2026-02-09,Monday,23:30,General Support,Bravo,6,9,4,2,341,49,99,94.0,54,59,16.3,3.59
2026-02-09,Monday,23:30,Technical Support,Delta,8,10,4,4,343,58,71.4,89.4,83,18,2.7,4.5
2026-02-09,Monday,23:30,Billing,Bravo,9,10,4,4,300,56,71.4,94.3,84,17,2.3,4.52
2026-02-09,Monday,23:30,Sales,Bravo,1,2,3,2,317,33,28.6,93.7,94,2,0,4.86
2026-02-09,Monday,23:30,VIP,Charlie,9,9,4,2,329,54,99,89.5,52,62,17.3,3.52
2026-02-09,Monday,23:30,Complaints,Delta,2,3,3,2,286,38,42.9,94.1,94,2,0,4.86
2026-02-09,Monday,23:45,General Support,Charlie,7,9,4,4,322,41,64.3,93.9,93,4,0,4.81
2026-02-09,Monday,23:45,Technical Support,Alpha,15,14,6,4,374,53,99,97.6,54,59,16.3,3.59
2026-02-09,Monday,23:45,Billing,Charlie,13,11,5,3,319,61,99,94.5,51,63,17.7,3.5
2026-02-09,Monday,23:45,Sales,Charlie,10,11,5,4,424,44,78.6,92.8,74,31,7.0,4.21
2026-02-09,Monday,23:45,VIP,Charlie,6,7,4,2,381,41,99,88.2,54,59,16.3,3.59
2026-02-09,Monday,23:45,Complaints,Delta,8,9,4,4,314,30,64.3,89.3,93,3,0,4.83
2026-02-10,Tuesday,00:00,General Support,Alpha,9,7,4,4,336,52,50.0,97.6,94,2,0,4.86
2026-02-10,Tuesday,00:00,Technical Support,Bravo,10,8,4,4,318,42,57.1,92.5,94,2,0,4.86
2026-02-10,Tuesday,00:00,Billing,Charlie,2,6,3,3,360,52,57.1,92.2,94,2,0,4.86
2026-02-10,Tuesday,00:00,Sales,Delta,18,18,7,7,369,55,73.5,94.4,86,13,1.0,4.61
2026-02-10,Tuesday,00:00,VIP,Charlie,10,12,5,5,404,54,68.6,92.4,82,20,3.3,4.46
2026-02-10,Tuesday,00:00,Complaints,Charlie,3,4,3,2,355,58,57.1,89.2,94,2,0,4.86
2026-02-10,Tuesday,00:15,General Support,Charlie,7,6,3,2,359,52,85.7,90.5,70,37,9.0,4.08
2026-02-10,Tuesday,00:15,Technical Support,Charlie,8,11,5,4,354,52,78.6,91.5,78,25,5.0,4.34
2026-02-10,Tuesday,00:15,Billing,Alpha,15,13,5,3,332,54,99,95.4,55,58,16.0,3.61
2026-02-10,Tuesday,00:15,Sales,Charlie,8,10,4,2,389,43,99,96.0,53,61,17.0,3.54
2026-02-10,Tuesday,00:15,VIP,Charlie,12,13,5,3,362,40,99,94.2,49,66,18.7,3.43
2026-02-10,Tuesday,00:15,Complaints,Delta,8,8,4,4,289,51,57.1,88.3,94,2,0,4.86
2026-02-10,Tuesday,00:30,General Support,Delta,1,4,3,2,344,59,57.1,90.0,94,2,0,4.86
2026-02-10,Tuesday,00:30,Technical Support,Charlie,3,6,3,2,354,53,85.7,96.0,71,35,8.3,4.12
2026-02-10,Tuesday,00:30,Billing,Delta,4,9,4,3,302,51,85.7,91.6,70,37,9.0,4.08
2026-02-10,Tuesday,00:30,Sales,Bravo,10,8,4,2,311,50,99,94.6,55,58,16.0,3.61
2026-02-10,Tuesday,00:30,VIP,Bravo,9,11,5,4,376,32,78.6,95.8,72,33,7.7,4.17
2026-02-10,Tuesday,00:30,Complaints,Delta,4,6,3,2,374,43,85.7,89.9,75,30,6.7,4.23
2026-02-10,Tuesday,00:45,General Support,Bravo,5,5,3,2,344,33,71.4,90.7,80,22,4.0,4.41
2026-02-10,Tuesday,00:45,Technical Support,Bravo,11,11,5,5,370,53,62.9,97.8,94,2,0,4.86
2026-02-10,Tuesday,00:45,Billing,Alpha,4,5,3,3,389,55,47.6,93.1,94,2,0,4.86
2026-02-10,Tuesday,00:45,Sales,Charlie,9,7,4,4,313,44,50.0,91.2,94,2,0,4.86
2026-02-10,Tuesday,00:45,VIP,Delta,10,9,4,2,309,40,99,92.6,56,56,15.3,3.66
2026-02-10,Tuesday,00:45,Complaints,Charlie,11,13,5,3,341,45,99,95.0,60,51,13.7,3.77
2026-02-10,Tuesday,01:00,General Support,Bravo,4,5,3,2,402,33,71.4,95.1,82,19,3.0,4.48
2026-02-10,Tuesday,01:00,Technical Support,Alpha,12,10,4,2,326,42,99,90.6,56,56,15.3,3.66
2026-02-10,Tuesday,01:00,Billing,Delta,13,9,4,4,395,41,64.3,91.6,92,5,0,4.79
2026-02-10,Tuesday,01:00,Sales,Delta,7,6,3,2,343,41,85.7,91.2,71,35,8.3,4.12
2026-02-10,Tuesday,01:00,VIP,Alpha,9,9,4,4,326,43,64.3,94.5,91,7,0,4.74
2026-02-10,Tuesday,01:00,Complaints,Bravo,9,7,4,3,318,39,66.7,93.3,87,12,0.7,4.63
2026-02-10,Tuesday,01:15,General Support,Charlie,11,8,4,4,391,49,57.1,90.4,94,2,0,4.86
2026-02-10,Tuesday,01:15,Technical Support,Bravo,9,11,5,4,354,36,78.6,92.0,79,23,4.3,4.39
2026-02-10,Tuesday,01:15,Billing,Charlie,2,9,4,3,327,35,85.7,90.3,70,37,9.0,4.08
2026-02-10,Tuesday,01:15,Sales,Bravo,8,11,5,4,350,54,78.6,97.0,74,31,7.0,4.21
2026-02-10,Tuesday,01:15,VIP,Charlie,4,8,4,3,367,54,76.2,97.5,79,24,4.7,4.37
2026-02-10,Tuesday,01:15,Complaints,Delta,7,7,4,4,312,38,50.0,94.1,94,2,0,4.86
2026-02-10,Tuesday,01:30,General Support,Delta,7,10,4,4,360,30,71.4,86.5,89,10,0,4.68
2026-02-10,Tuesday,01:30,Technical Support,Alpha,5,8,4,3,319,60,76.2,98.6,75,30,6.7,4.23
2026-02-10,Tuesday,01:30,Billing,Bravo,4,3,3,2,302,51,42.9,92.8,94,2,0,4.86
2026-02-10,Tuesday,01:30,Sales,Delta,14,10,4,4,329,46,71.4,94.1,86,14,1.3,4.59
2026-02-10,Tuesday,01:30,VIP,Bravo,5,4,3,3,378,51,38.1,96.2,94,2,0,4.86
2026-02-10,Tuesday,01:30,Complaints,Delta,2,5,3,2,338,47,71.4,95.9,84,17,2.3,4.52
2026-02-10,Tuesday,01:45,General Support,Delta,0,1,3,2,336,47,14.3,86.1,94,2,0,4.86
2026-02-10,Tuesday,01:45,Technical Support,Alpha,2,4,3,3,296,36,38.1,93.8,94,2,0,4.86
2026-02-10,Tuesday,01:45,Billing,Delta,3,4,3,2,274,38,57.1,92.7,94,2,0,4.86
2026-02-10,Tuesday,01:45,Sales,Bravo,8,7,4,2,361,43,99,96.2,54,59,16.3,3.59
2026-02-10,Tuesday,01:45,VIP,Alpha,6,9,4,3,394,49,85.7,93.2,70,37,9.0,4.08
2026-02-10,Tuesday,01:45,Complaints,Alpha,12,12,5,3,354,31,99,94.4,54,59,16.3,3.59
2026-02-10,Tuesday,02:00,General Support,Delta,9,12,5,3,339,52,99,92.2,56,56,15.3,3.66
2026-02-10,Tuesday,02:00,Technical Support,Delta,10,9,4,3,342,37,85.7,92.8,67,41,10.3,3.99
2026-02-10,Tuesday,02:00,Billing,Delta,6,10,4,4,314,42,71.4,95.0,84,17,2.3,4.52
2026-02-10,Tuesday,02:00,Sales,Bravo,11,8,4,3,351,66,76.2,91.2,84,17,2.3,4.52
2026-02-10,Tuesday,02:00,VIP,Charlie,6,8,4,2,316,43,99,89.6,53,61,17.0,3.54
2026-02-10,Tuesday,02:00,Complaints,Delta,11,8,4,2,355,67,99,96.2,54,60,16.7,3.57
2026-02-10,Tuesday,02:15,General Support,Delta,5,5,3,3,348,54,47.6,92.1,94,2,0,4.86
2026-02-10,Tuesday,02:15,Technical Support,Delta,9,9,4,2,307,48,99,88.4,55,58,16.0,3.61
2026-02-10,Tuesday,02:15,Billing,Alpha,9,9,4,4,370,46,64.3,96.1,94,2,0,4.86
2026-02-10,Tuesday,02:15,Sales,Charlie,5,6,3,2,374,38,85.7,96.0,68,39,9.7,4.03
2026-02-10,Tuesday,02:15,VIP,Delta,9,7,4,4,297,41,50.0,98.5,94,2,0,4.86
2026-02-10,Tuesday,02:15,Complaints,Charlie,5,7,4,4,383,41,50.0,95.1,94,2,0,4.86
2026-02-10,Tuesday,02:30,General Support,Delta,0,4,3,2,319,40,57.1,92.0,94,2,0,4.86
2026-02-10,Tuesday,02:30,Technical Support,Charlie,5,6,3,2,352,51,85.7,87.7,74,31,7.0,4.21
2026-02-10,Tuesday,02:30,Billing,Alpha,8,8,4,4,362,42,57.1,95.7,94,2,0,4.86
2026-02-10,Tuesday,02:30,Sales,Delta,11,11,5,4,401,47,78.6,96.5,76,28,6.0,4.28
2026-02-10,Tuesday,02:30,VIP,Charlie,4,6,3,3,291,40,57.1,90.7,94,2,0,4.86
2026-02-10,Tuesday,02:30,Complaints,Alpha,8,6,3,2,330,53,85.7,93.1,68,39,9.7,4.03
2026-02-10,Tuesday,02:45,General Support,Delta,4,5,3,2,346,32,71.4,93.7,82,19,3.0,4.48
2026-02-10,Tuesday,02:45,Technical Support,Charlie,5,6,3,3,333,53,57.1,93.4,94,2,0,4.86
2026-02-10,Tuesday,02:45,Billing,Bravo,8,8,4,2,332,43,99,93.1,53,61,17.0,3.54
2026-02-10,Tuesday,02:45,Sales,Alpha,5,7,4,2,344,41,99,95.5,54,60,16.7,3.57
2026-02-10,Tuesday,02:45,VIP,Delta,3,7,4,2,391,45,99,93.4,58,54,14.7,3.7
2026-02-10,Tuesday,02:45,Complaints,Charlie,5,6,3,3,314,40,57.1,95.1,94,2,0,4.86
2026-02-10,Tuesday,03:00,General Support,Delta,1,5,3,2,332,39,71.4,95.2,85,15,1.7,4.57
2026-02-10,Tuesday,03:00,Technical Support,Delta,6,8,4,3,314,47,76.2,94.4,81,21,3.7,4.43
2026-02-10,Tuesday,03:00,Billing,Alpha,10,10,4,3,317,41,95.2,94.5,59,52,14.0,3.74
2026-02-10,Tuesday,03:00,Sales,Bravo,6,6,3,2,386,29,85.7,90.2,72,33,7.7,4.17
2026-02-10,Tuesday,03:00,VIP,Charlie,15,11,5,5,402,52,62.9,85.7,93,4,0,4.81
2026-02-10,Tuesday,03:00,Complaints,Delta,2,3,3,2,326,47,42.9,94.9,94,2,0,4.86
2026-02-10,Tuesday,03:15,General Support,Delta,9,10,4,4,372,36,71.4,89.8,85,15,1.7,4.57
2026-02-10,Tuesday,03:15,Technical Support,Bravo,5,9,4,4,346,38,64.3,87.1,86,14,1.3,4.59
2026-02-10,Tuesday,03:15,Billing,Bravo,3,0,3,2,323,53,0.0,96.8,94,2,0,4.86
2026-02-10,Tuesday,03:15,Sales,Bravo,13,14,6,6,349,38,66.7,91.1,91,6,0,4.77
2026-02-10,Tuesday,03:15,VIP,Delta,5,7,4,3,378,37,66.7,91.1,87,12,0.7,4.63
2026-02-10,Tuesday,03:15,Complaints,Bravo,11,9,4,3,317,63,85.7,91.5,70,36,8.7,4.1
2026-02-10,Tuesday,03:30,General Support,Bravo,6,7,4,4,343,45,50.0,98.8,94,2,0,4.86
2026-02-10,Tuesday,03:30,Technical Support,Delta,3,5,3,2,398,24,71.4,89.3,79,23,4.3,4.39
2026-02-10,Tuesday,03:30,Billing,Delta,11,6,3,2,299,31,85.7,96.3,69,38,9.3,4.06
2026-02-10,Tuesday,03:30,Sales,Delta,11,10,4,4,385,50,71.4,97.3,84,16,2.0,4.54
2026-02-10,Tuesday,03:30,VIP,Charlie,10,8,4,4,359,47,57.1,91.8,94,2,0,4.86
2026-02-10,Tuesday,03:30,Complaints,Alpha,4,6,3,2,337,51,85.7,93.4,65,44,11.3,3.92
2026-02-10,Tuesday,03:45,General Support,Delta,10,10,4,2,350,30,99,93.8,54,60,16.7,3.57
2026-02-10,Tuesday,03:45,Technical Support,Bravo,10,10,4,4,321,36,71.4,93.2,86,13,1.0,4.61
2026-02-10,Tuesday,03:45,Billing,Alpha,10,12,5,5,328,30,68.6,98.0,94,2,0,4.86
2026-02-10,Tuesday,03:45,Sales,Delta,3,5,3,3,349,44,47.6,93.2,94,2,0,4.86
2026-02-10,Tuesday,03:45,VIP,Bravo,8,9,4,3,301,39,85.7,92.3,72,33,7.7,4.17
2026-02-10,Tuesday,03:45,Complaints,Alpha,6,4,3,3,322,38,38.1,93.1,94,2,0,4.86
2026-02-10,Tuesday,04:00,General Support,Delta,12,9,4,3,339,40,85.7,91.2,67,41,10.3,3.99
2026-02-10,Tuesday,04:00,Technical Support,Delta,9,9,4,2,393,55,99,93.7,58,54,14.7,3.7
2026-02-10,Tuesday,04:00,Billing,Charlie,0,2,3,3,302,41,19.0,97.1,94,2,0,4.86
2026-02-10,Tuesday,04:00,Sales,Charlie,10,9,4,3,347,37,85.7,96.7,70,37,9.0,4.08
2026-02-10,Tuesday,04:00,VIP,Delta,5,5,3,2,339,50,71.4,95.2,82,19,3.0,4.48
2026-02-10,Tuesday,04:00,Complaints,Bravo,7,8,4,3,366,33,76.2,92.1,79,23,4.3,4.39
2026-02-10,Tuesday,04:15,General Support,Charlie,4,5,3,3,387,36,47.6,87.4,94,2,0,4.86
2026-02-10,Tuesday,04:15,Technical Support,Delta,9,9,4,2,359,43,99,98.8,56,57,15.7,3.63
2026-02-10,Tuesday,04:15,Billing,Bravo,8,8,4,3,376,53,76.2,92.9,82,20,3.3,4.46
2026-02-10,Tuesday,04:15,Sales,Bravo,6,10,4,2,373,39,99,94.2,56,56,15.3,3.66
2026-02-10,Tuesday,04:15,VIP,Delta,2,0,3,2,396,54,0.0,92.2,94,2,0,4.86
2026-02-10,Tuesday,04:15,Complaints,Delta,8,9,4,3,333,45,85.7,93.6,71,35,8.3,4.12
2026-02-10,Tuesday,04:30,General Support,Alpha,3,4,3,3,348,37,38.1,93.3,94,2,0,4.86
2026-02-10,Tuesday,04:30,Technical Support,Charlie,3,4,3,2,381,39,57.1,92.2,94,2,0,4.86
2026-02-10,Tuesday,04:30,Billing,Charlie,12,13,5,3,304,52,99,89.9,57,55,15.0,3.68
2026-02-10,Tuesday,04:30,Sales,Bravo,9,12,5,4,338,52,85.7,97.9,68,40,10.0,4.01
2026-02-10,Tuesday,04:30,VIP,Delta,13,12,5,5,357,44,68.6,96.3,87,12,0.7,4.63
2026-02-10,Tuesday,04:30,Complaints,Delta,2,7,4,4,377,47,50.0,92.6,94,2,0,4.86
2026-02-10,Tuesday,04:45,General Support,Alpha,9,10,4,4,334,39,71.4,90.3,81,21,3.7,4.43
2026-02-10,Tuesday,04:45,Technical Support,Charlie,5,8,4,2,379,50,99,96.7,52,62,17.3,3.52
2026-02-10,Tuesday,04:45,Billing,Charlie,12,9,4,2,374,35,99,92.0,56,57,15.7,3.63
2026-02-10,Tuesday,04:45,Sales,Delta,2,2,3,2,354,55,28.6,96.4,94,2,0,4.86
2026-02-10,Tuesday,04:45,VIP,Bravo,8,10,4,4,379,39,71.4,97.6,82,20,3.3,4.46
2026-02-10,Tuesday,04:45,Complaints,Charlie,7,8,4,4,332,65,57.1,91.5,94,2,0,4.86
2026-02-10,Tuesday,05:00,General Support,Bravo,6,6,3,3,358,54,57.1,90.7,94,2,0,4.86
2026-02-10,Tuesday,05:00,Technical Support,Charlie,10,9,4,4,351,55,64.3,82.7,86,13,1.0,4.61
2026-02-10,Tuesday,05:00,Billing,Bravo,2,4,3,2,326,46,57.1,92.0,93,4,0,4.81
2026-02-10,Tuesday,05:00,Sales,Bravo,8,9,4,4,333,56,64.3,91.6,89,9,0,4.7
2026-02-10,Tuesday,05:00,VIP,Charlie,6,8,4,2,306,45,99,94.1,49,66,18.7,3.43
2026-02-10,Tuesday,05:00,Complaints,Charlie,2,5,3,2,295,47,71.4,90.2,86,13,1.0,4.61
2026-02-10,Tuesday,05:15,General Support,Charlie,2,7,4,2,363,29,99,94.4,51,63,17.7,3.5
2026-02-10,Tuesday,05:15,Technical Support,Delta,5,7,4,2,326,48,99,92.2,54,60,16.7,3.57
2026-02-10,Tuesday,05:15,Billing,Bravo,11,9,4,4,349,38,64.3,91.9,90,8,0,4.72
2026-02-10,Tuesday,05:15,Sales,Delta,7,7,4,3,325,42,66.7,91.4,91,7,0,4.74
2026-02-10,Tuesday,05:15,VIP,Charlie,9,9,4,4,385,47,64.3,94.9,86,13,1.0,4.61
2026-02-10,Tuesday,05:15,Complaints,Delta,4,6,3,3,305,47,57.1,95.4,94,2,0,4.86
2026-02-10,Tuesday,05:30,General Support,Charlie,5,5,3,2,310,40,71.4,92.5,88,11,0.3,4.66
2026-02-10,Tuesday,05:30,Technical Support,Bravo,8,12,5,4,323,50,85.7,91.5,70,37,9.0,4.08
2026-02-10,Tuesday,05:30,Billing,Alpha,8,10,4,4,418,36,71.4,88.3,88,11,0.3,4.66
2026-02-10,Tuesday,05:30,Sales,Delta,10,9,4,4,306,53,64.3,96.5,94,2,0,4.86
2026-02-10,Tuesday,05:30,VIP,Charlie,0,4,3,2,305,48,57.1,92.9,94,2,0,4.86
2026-02-10,Tuesday,05:30,Complaints,Delta,2,4,3,3,339,37,38.1,88.1,94,2,0,4.86
2026-02-10,Tuesday,05:45,General Support,Bravo,2,3,3,2,311,51,42.9,93.7,94,2,0,4.86
2026-02-10,Tuesday,05:45,Technical Support,Alpha,5,8,4,4,414,37,57.1,96.3,94,2,0,4.86
2026-02-10,Tuesday,05:45,Billing,Delta,10,9,4,2,384,52,99,93.8,56,57,15.7,3.63
2026-02-10,Tuesday,05:45,Sales,Bravo,3,5,3,2,334,42,71.4,97.5,89,10,0,4.68
2026-02-10,Tuesday,05:45,VIP,Alpha,8,9,4,4,360,46,64.3,90.3,86,13,1.0,4.61
2026-02-10,Tuesday,05:45,Complaints,Delta,3,6,3,3,319,35,57.1,92.0,94,2,0,4.86
2026-02-10,Tuesday,06:00,General Support,Charlie,3,2,3,2,258,46,28.6,91.9,94,2,0,4.86
2026-02-10,Tuesday,06:00,Technical Support,Bravo,6,9,4,2,350,40,99,90.8,56,57,15.7,3.63
2026-02-10,Tuesday,06:00,Billing,Alpha,7,11,5,3,356,47,99,90.5,54,59,16.3,3.59
2026-02-10,Tuesday,06:00,Sales,Bravo,2,4,3,2,354,53,57.1,94.8,94,2,0,4.86
2026-02-10,Tuesday,06:00,VIP,Charlie,2,8,4,3,322,44,76.2,94.5,82,19,3.0,4.48
2026-02-10,Tuesday,06:00,Complaints,Bravo,9,11,5,4,333,30,78.6,87.8,82,19,3.0,4.48
2026-02-10,Tuesday,06:15,General Support,Alpha,5,7,4,4,317,44,50.0,92.6,94,2,0,4.86
2026-02-10,Tuesday,06:15,Technical Support,Bravo,9,7,4,3,353,39,66.7,94.0,89,10,0,4.68
2026-02-10,Tuesday,06:15,Billing,Bravo,3,3,3,2,325,25,42.9,94.3,94,2,0,4.86
2026-02-10,Tuesday,06:15,Sales,Bravo,9,9,4,2,341,43,99,95.7,51,63,17.7,3.5
2026-02-10,Tuesday,06:15,VIP,Bravo,9,10,4,4,344,43,71.4,94.5,85,15,1.7,4.57
2026-02-10,Tuesday,06:15,Complaints,Delta,1,4,3,2,332,36,57.1,90.9,94,2,0,4.86
2026-02-10,Tuesday,06:30,General Support,Bravo,7,7,4,2,327,45,99,90.7,58,53,14.3,3.72
2026-02-10,Tuesday,06:30,Technical Support,Charlie,8,10,4,3,319,49,95.2,93.8,58,54,14.7,3.7
2026-02-10,Tuesday,06:30,Billing,Bravo,8,10,4,4,321,48,71.4,94.9,89,10,0,4.68
2026-02-10,Tuesday,06:30,Sales,Charlie,5,6,3,2,345,46,85.7,88.8,65,43,11.0,3.94
2026-02-10,Tuesday,06:30,VIP,Bravo,8,7,4,3,332,29,66.7,93.2,89,10,0,4.68
2026-02-10,Tuesday,06:30,Complaints,Charlie,7,6,3,2,319,49,85.7,89.4,69,38,9.3,4.06
2026-02-10,Tuesday,06:45,General Support,Alpha,10,9,4,2,327,43,99,97.1,52,62,17.3,3.52
2026-02-10,Tuesday,06:45,Technical Support,Delta,7,8,4,3,385,37,76.2,95.4,76,28,6.0,4.28
2026-02-10,Tuesday,06:45,Billing,Charlie,8,8,4,2,346,42,99,94.4,56,57,15.7,3.63
2026-02-10,Tuesday,06:45,Sales,Delta,3,3,3,2,312,50,42.9,91.5,94,2,0,4.86
2026-02-10,Tuesday,06:45,VIP,Alpha,8,10,4,2,312,47,99,92.1,51,64,18.0,3.48
2026-02-10,Tuesday,06:45,Complaints,Alpha,3,2,3,3,367,47,19.0,91.6,94,2,0,4.86
2026-02-10,Tuesday,07:00,General Support,Delta,6,5,3,2,331,34,71.4,94.3,85,15,1.7,4.57
2026-02-10,Tuesday,07:00,Technical Support,Charlie,9,10,4,4,371,48,71.4,93.4,82,20,3.3,4.46
2026-02-10,Tuesday,07:00,Billing,Bravo,2,6,3,2,366,38,85.7,92.5,69,38,9.3,4.06
2026-02-10,Tuesday,07:00,Sales,Alpha,10,12,5,3,294,40,99,97.2,54,59,16.3,3.59
2026-02-10,Tuesday,07:00,VIP,Charlie,8,8,4,3,307,45,76.2,93.1,72,34,8.0,4.14
